2018-06-15 09:15,-47.98
2018-06-19 23:35,-47.94
2018-06-19 23:40,-47.94
2018-06-19 23:45,-47.94
2018-06-19 23:50,-47.94
2018-06-19 23:55,-47.94
2018-06-20 00:00,-47.94
2018-06-20 00:05,-47.94
2018-06-20 00:10,-47.94
2018-06-20 00:15,-47.94
2018-06-20 00:20,-47.94
2018-06-20 00:25,-47.94
2018-06-20 00:30,-47.94
2018-06-20 00:35,-47.94
2018-06-20 00:40,-47.94
2018-06-20 00:45,-47.94
2018-06-20 00:50,-47.94
2018-06-20 00:55,-47.94
2018-06-20 01:00,-47.94
2018-06-20 01:05,-47.94
2018-06-20 01:10,-47.94
2018-06-20 01:15,-47.94
2018-06-20 01:20,-47.94
2018-06-20 01:25,-47.94
2018-06-20 01:30,-47.94
2018-06-20 01:35,-47.94
2018-06-20 01:40,-47.94
2018-06-20 01:45,-47.94
2018-06-20 01:50,-47.94
2018-06-20 01:55,-47.94
2018-06-20 02:00,-47.94
2018-06-20 02:05,-47.94
2018-06-20 02:10,-47.94
2018-06-20 02:15,-47.94
2018-06-20 02:20,-47.94
2018-06-20 02:25,-47.94
2018-06-20 02:30,-47.94
2018-06-20 02:35,-47.94
2018-06-20 02:40,-47.94
2018-06-20 02:45,-47.94
2018-06-20 02:50,-47.94
2018-06-20 02:55,-47.94
2018-06-20 03:00,-47.94
2018-06-20 03:05,-47.94
2018-06-20 03:10,-47.94
2018-06-20 03:15,-47.94
2018-06-20 03:20,-47.94
2018-06-20 03:25,-47.94
2018-06-20 03:30,-47.94
2018-06-20 03:35,-47.94
2018-06-20 03:40,-47.94
2018-06-20 03:45,-47.94
2018-06-20 03:50,-47.94
2018-06-20 03:55,-47.94
2018-06-20 04:00,-47.94
2018-06-20 04:05,-47.94
2018-06-20 04:10,-47.94
2018-06-20 04:15,-47.94
2018-06-20 04:20,-47.94
2018-06-20 04:25,-47.94
2018-06-20 04:30,-47.94
2018-06-20 04:35,-47.94
2018-06-20 04:40,-47.94
2018-06-20 04:45,-47.94
2018-06-20 04:50,-47.94
2018-06-20 04:55,-47.94
2018-06-20 05:00,-47.94
2018-06-20 05:05,-47.94
2018-06-20 05:10,-47.94
2018-06-20 05:15,-47.94
2018-06-20 05:20,-47.94
2018-06-20 05:25,-47.94
2018-06-20 05:30,-47.94
2018-06-20 05:35,-47.94
2018-06-20 05:40,-47.94
2018-06-20 05:45,-47.94
2018-06-20 05:50,-47.94
2018-06-20 05:55,-47.94
2018-06-20 06:00,-47.94
2018-06-20 06:05,-47.94
2018-06-20 06:10,-47.94
2018-06-20 06:15,-47.94
2018-06-20 06:20,-47.94
2018-06-20 06:25,-47.94
2018-06-20 06:30,-47.94
2018-06-20 06:35,-47.94
2018-06-20 06:40,-47.94
2018-06-20 06:45,-47.94
2018-06-20 06:50,-47.94
2018-06-20 06:55,-47.94
2018-06-20 07:00,-47.94
2018-06-20 07:05,-47.94
2018-06-20 07:10,-47.94
2018-06-20 07:15,-47.94
2018-06-20 07:20,-47.94
2018-06-20 07:25,-47.94
2018-06-20 07:30,-47.94
2018-06-20 07:35,-47.94
2018-06-20 07:40,-47.94
2018-06-20 07:45,-47.94
2018-06-20 07:50,-47.94
2018-06-20 07:55,-47.94
2018-06-20 08:00,-47.94
2018-06-20 08:05,-47.94
2018-06-20 08:10,-47.94
2018-06-20 08:15,-47.94
2018-06-20 08:20,-47.94
2018-06-20 08:25,-47.94
2018-06-20 08:30,-47.94
2018-06-20 08:35,-47.94
2018-06-20 08:40,-47.94
2018-06-20 08:45,-47.94
2018-06-20 08:50,-47.94
2018-06-20 08:55,-47.94
2018-06-20 09:00,-47.94
2018-06-20 09:05,-47.94
2018-06-20 09:10,-47.94
2018-06-20 09:15,-47.94
2018-06-20 09:20,-47.94
2018-06-20 09:25,-47.94
2018-06-20 09:30,-47.94
2018-06-20 09:35,-47.94
2018-06-20 09:40,-47.94
2018-06-20 09:45,-47.94
2018-06-20 09:50,-47.94
2018-06-20 09:55,-47.94
2018-06-20 10:00,-47.94
2018-06-20 10:05,-47.94
2018-06-20 10:10,-47.94
2018-06-20 10:15,-47.94
2018-06-20 10:20,-47.94
2018-06-20 10:25,-47.94
2018-06-20 10:30,-47.94
2018-06-20 10:35,-47.94
2018-06-20 10:40,-47.94
2018-06-20 10:45,-47.94
2018-06-20 10:50,-47.94
2018-06-20 10:55,-47.94
2018-06-20 11:00,-47.94
2018-06-20 11:05,-47.94
2018-06-20 11:10,-47.94
2018-06-20 11:15,-47.94
2018-06-20 11:20,-47.94
2018-06-20 11:25,-47.94
2018-06-20 11:30,-47.94
2018-06-20 11:35,-47.94
2018-06-20 11:40,-47.94
2018-06-20 11:45,-47.94
2018-06-20 11:50,-49.6
2018-06-20 11:55,-71.25
2018-06-20 12:00,-65.01
2018-06-20 12:05,-62.6
2018-06-20 12:10,-58.54
2018-06-20 12:15,-53.39
2018-06-20 12:20,-49.72
2018-06-20 12:25,-52.27
2018-06-20 12:30,-48.6
2018-06-20 12:35,-48.6
2018-06-20 12:40,-48.6
2018-06-20 12:45,-47.94
2018-06-20 12:50,-47.94
2018-06-20 12:55,-47.94
2018-06-20 13:00,-47.94
2018-06-20 13:05,-47.94
2018-06-20 13:10,-47.94
2018-06-20 13:15,-47.94
2018-06-20 13:20,-47.94
2018-06-20 13:25,-47.94
2018-06-20 13:30,-47.94
2018-06-20 13:35,-47.94
2018-06-20 13:40,-47.94
2018-06-20 13:45,-47.94
2018-06-20 13:50,-47.94
2018-06-20 13:55,-47.94
2018-06-20 14:00,-47.94
2018-06-20 14:05,-47.94
2018-06-20 14:10,-47.94
2018-06-20 14:15,-47.94
2018-06-20 14:20,-47.94
2018-06-20 14:25,-47.94
2018-06-20 14:30,-47.94
2018-06-20 14:35,-47.94
2018-06-20 14:40,-47.94
2018-06-20 14:45,-47.94
2018-06-20 14:50,-47.94
2018-06-20 14:55,-47.94
2018-06-20 15:00,-47.94
2018-06-20 15:05,-47.94
2018-06-20 15:10,-47.94
2018-06-20 15:15,-47.94
2018-06-20 15:20,-48.6
2018-06-20 15:25,-47.94
2018-06-20 15:30,-47.94
2018-06-20 15:35,-47.94
2018-06-20 15:40,-47.94
2018-06-20 15:45,-47.94
2018-06-20 15:50,-47.94
2018-06-20 15:55,-47.94
2018-06-20 16:00,-59.8
2018-06-20 16:05,-60.89
2018-06-20 16:10,-62.01
2018-06-20 16:15,-60.23
2018-06-20 16:20,-55.74
2018-06-20 16:25,-55.8
2018-06-20 16:30,-55.31
2018-06-20 16:35,-54.82
2018-06-20 16:40,-53.29
2018-06-20 16:45,-54.53
2018-06-20 16:50,-53.09
2018-06-20 16:55,-53.01
2018-06-20 17:00,-51.6
2018-06-20 17:05,-50.54
2018-06-20 17:10,-50.54
2018-06-20 17:15,-50.54
2018-06-20 17:20,-50.54
2018-06-20 17:25,-50.54
2018-06-20 17:30,-51.04
2018-06-20 17:35,-50.04
2018-06-20 17:40,-50.04
2018-06-20 17:45,-51.04
2018-06-20 17:50,-49.43
2018-06-20 17:55,-49.43
2018-06-20 18:00,-49.43
2018-06-20 18:05,-49.43
2018-06-20 18:10,-49.43
2018-06-20 18:15,-50.43
2018-06-20 18:20,-50.43
2018-06-20 18:25,-50.43
2018-06-20 18:30,-50.43
2018-06-20 18:35,-50.43
2018-06-20 18:40,-50.43
2018-06-20 18:45,-50.43
2018-06-20 18:50,-50.43
2018-06-20 18:55,-50.43
2018-06-20 19:00,-50.43
2018-06-20 19:05,-50.43
2018-06-20 19:10,-50.43
2018-06-20 19:15,-50.43
2018-06-20 19:20,-50.43
2018-06-20 19:25,-50.43
2018-06-20 19:30,-50.43
2018-06-20 19:35,-50.43
2018-06-20 19:40,-50.43
2018-06-20 19:45,-49.79
2018-06-20 19:50,-49.79
2018-06-20 19:55,-49.79
2018-06-20 20:00,-49.79
2018-06-20 20:05,-49.79
2018-06-20 20:10,-49.79
2018-06-20 20:15,-49.79
2018-06-20 20:20,-49.79
2018-06-20 20:25,-47.94
2018-06-20 20:30,-47.94
2018-06-20 20:35,-47.94
2018-06-20 20:40,-47.94
2018-06-20 20:45,-47.94
2018-06-20 20:50,-47.94
2018-06-20 20:55,-47.94
2018-06-20 21:00,-48.43
2018-06-20 21:05,-48.43
2018-06-20 21:10,-48.43
2018-06-20 21:15,-48.43
2018-06-20 21:20,-48.43
2018-06-20 21:25,-48.43
2018-06-20 21:30,-47.94
2018-06-20 21:35,-47.94
2018-06-20 21:40,-47.94
2018-06-20 21:45,-48.43
2018-06-20 21:50,-47.94
2018-06-20 21:55,-47.94
2018-06-20 22:00,-47.94
2018-06-20 22:05,-47.94
2018-06-20 22:10,-47.94
2018-06-20 22:15,-47.94
2018-06-20 22:20,-47.94
2018-06-20 22:25,-47.94
2018-06-20 22:30,-47.94
2018-06-20 22:35,-47.94
2018-06-20 22:40,-47.94
2018-06-20 22:45,-47.94
2018-06-20 22:50,-47.94
2018-06-20 22:55,-47.94
2018-06-20 23:00,-47.94
2018-06-20 23:05,-47.94
2018-06-20 23:10,-47.94
2018-06-20 23:15,-47.94
2018-06-20 23:20,-47.94
2018-06-20 23:25,-47.94
2018-06-20 23:30,-47.94
2018-06-20 23:35,-47.94
2018-06-20 23:40,-47.94
2018-06-20 23:45,-47.94
2018-06-20 23:50,-47.94
2018-06-20 23:55,-47.94
2018-06-21 00:00,-47.94
2018-06-21 00:05,-47.94
2018-06-21 00:10,-47.94
2018-06-21 00:15,-47.94
2018-06-21 00:20,-47.94
2018-06-21 00:25,-47.94
2018-06-21 00:30,-47.94
2018-06-21 00:35,-47.94
2018-06-21 00:40,-47.94
2018-06-21 00:45,-47.94
2018-06-21 00:50,-47.94
2018-06-21 00:55,-47.94
2018-06-21 01:00,-47.94
2018-06-21 01:05,-47.94
2018-06-21 01:10,-47.94
2018-06-21 01:15,-47.94
2018-06-21 01:20,-47.94
2018-06-21 01:25,-47.94
2018-06-21 01:30,-47.94
2018-06-21 01:35,-47.94
2018-06-21 01:40,-47.94
2018-06-21 01:45,-47.94
2018-06-21 01:50,-47.94
2018-06-21 01:55,-47.94
2018-06-21 02:00,-47.94
2018-06-21 02:05,-47.94
2018-06-21 02:10,-47.94
2018-06-21 02:15,-47.94
2018-06-21 02:20,-47.94
2018-06-21 02:25,-47.94
2018-06-21 02:30,-47.94
2018-06-21 02:35,-47.94
2018-06-21 02:40,-47.94
2018-06-21 02:45,-47.94
2018-06-21 02:50,-47.94
2018-06-21 02:55,-47.94
2018-06-21 03:00,-47.94
2018-06-21 03:05,-47.94
2018-06-21 03:10,-47.94
2018-06-21 03:15,-47.94
2018-06-21 03:20,-47.94
2018-06-21 03:25,-47.94
2018-06-21 03:30,-47.94
2018-06-21 03:35,-47.94
2018-06-21 03:40,-47.94
2018-06-21 03:45,-47.94
2018-06-21 03:50,-47.94
2018-06-21 03:55,-47.94
2018-06-21 04:00,-47.94
2018-06-21 04:05,-47.94
2018-06-21 04:10,-47.94
2018-06-21 04:15,-47.94
2018-06-21 04:20,-47.94
2018-06-21 04:25,-47.94
2018-06-21 04:30,-47.94
2018-06-21 04:35,-47.94
2018-06-21 04:40,-47.94
2018-06-21 04:45,-47.94
2018-06-21 04:50,-47.94
2018-06-21 04:55,-47.94
2018-06-21 05:00,-47.94
2018-06-21 05:05,-47.94
2018-06-21 05:10,-47.94
2018-06-21 05:15,-47.94
2018-06-21 05:20,-47.94
2018-06-21 05:25,-47.94
2018-06-21 05:30,-47.94
2018-06-21 05:35,-47.94
2018-06-21 05:40,-47.94
2018-06-21 05:45,-47.94
2018-06-21 05:50,-47.94
2018-06-21 05:55,-47.94
2018-06-21 06:00,-47.94
2018-06-21 06:05,-47.94
2018-06-21 06:10,-47.94
2018-06-21 06:15,-47.94
2018-06-21 06:20,-47.94
2018-06-21 06:25,-47.94
2018-06-21 06:30,-47.94
2018-06-21 06:35,-47.94
2018-06-21 06:40,-47.94
2018-06-21 06:45,-47.94
2018-06-21 06:50,-47.94
2018-06-21 06:55,-47.94
2018-06-21 07:00,-47.94
2018-06-21 07:05,-47.94
2018-06-21 07:10,-47.94
2018-06-21 07:15,-47.94
2018-06-21 07:20,-47.94
2018-06-21 07:25,-47.94
2018-06-21 07:30,-47.94
2018-06-21 07:35,-47.94
2018-06-21 07:40,-47.94
2018-06-21 07:45,-47.94
2018-06-21 07:50,-47.94
2018-06-21 07:55,-47.94
2018-06-21 08:00,-47.94
2018-06-21 08:05,-47.94
2018-06-21 08:10,-47.94
2018-06-21 08:15,-47.94
2018-06-21 08:20,-47.94
2018-06-21 08:25,-47.94
2018-06-21 08:30,-47.94
2018-06-21 08:35,-47.94
2018-06-21 08:40,-47.94
2018-06-21 08:45,-47.94
2018-06-21 08:50,-47.94
2018-06-21 08:55,-47.94
2018-06-21 09:00,-47.94
2018-06-21 09:05,-47.94
2018-06-21 09:10,-47.94
2018-06-21 09:15,-47.94
2018-06-21 09:20,-47.94
2018-06-21 09:25,-47.94
2018-06-21 09:30,-47.94
2018-06-21 09:35,-47.94
2018-06-21 09:40,-47.94
2018-06-21 09:45,-47.94
2018-06-21 09:50,-47.94
2018-06-21 09:55,-47.94
2018-06-21 10:00,-47.94
2018-06-21 10:05,-47.94
2018-06-21 10:10,-47.94
2018-06-21 10:15,-47.94
2018-06-21 10:20,-47.94
2018-06-21 10:25,-47.94
2018-06-21 10:30,-47.94
2018-06-21 10:35,-47.94
2018-06-21 10:40,-47.94
2018-06-21 10:45,-47.94
2018-06-21 10:50,-47.94
2018-06-21 10:55,-47.94
2018-06-21 11:00,-47.94
2018-06-21 11:05,-47.94
2018-06-21 11:10,-47.94
2018-06-21 11:15,-47.94
2018-06-21 11:20,-47.94
2018-06-21 11:25,-47.94
2018-06-21 11:30,-47.94
2018-06-21 11:35,-47.94
2018-06-21 11:40,-47.94
2018-06-21 11:45,-47.94
2018-06-21 11:50,-47.94
2018-06-21 11:55,-47.94
2018-06-21 12:00,-47.94
2018-06-21 12:05,-47.94
2018-06-21 12:10,-47.94
2018-06-21 12:15,-47.94
2018-06-21 12:20,-47.94
2018-06-21 12:25,-47.94
2018-06-21 12:30,-47.94
2018-06-21 12:35,-47.94
2018-06-21 12:40,-47.94
2018-06-21 12:45,-47.94
2018-06-21 12:50,-47.94
2018-06-21 12:55,-47.94
2018-06-21 13:00,-47.94
2018-06-21 13:05,-47.94
2018-06-21 13:10,-47.94
2018-06-21 13:15,-47.94
2018-06-21 13:20,-47.94
2018-06-21 13:25,-47.94
2018-06-21 13:30,-47.94
2018-06-21 13:35,-47.94
2018-06-21 13:40,-47.94
2018-06-21 13:45,-47.94
2018-06-21 13:50,-47.94
2018-06-21 13:55,-50.29
2018-06-21 14:00,-52.08
2018-06-21 14:05,-53.12
2018-06-21 14:10,-49.83
2018-06-21 14:15,-49.5
2018-06-21 14:20,-48.36
2018-06-21 14:25,-47.94
2018-06-21 14:30,-47.94
2018-06-21 14:35,-47.94
2018-06-21 14:40,-47.94
2018-06-21 14:45,-47.94
2018-06-21 14:50,-47.94
2018-06-21 14:55,-47.94
2018-06-21 15:00,-47.94
2018-06-21 15:05,-47.94
2018-06-21 15:10,-47.94
2018-06-21 15:15,-47.94
2018-06-21 15:20,-47.94
2018-06-21 15:25,-47.94
2018-06-21 15:30,-47.94
2018-06-21 15:35,-47.94
2018-06-21 15:40,-47.94
2018-06-21 15:45,-47.94
2018-06-21 15:50,-47.94
2018-06-21 15:55,-47.94
2018-06-21 16:00,-47.94
2018-06-21 16:05,-47.94
2018-06-21 16:10,-47.94
2018-06-21 16:15,-47.94
2018-06-21 16:20,-47.94
2018-06-21 16:25,-47.94
2018-06-21 16:30,-47.94
2018-06-21 16:35,-47.94
2018-06-21 16:40,-47.94
2018-06-21 16:45,-47.94
2018-06-21 16:50,-47.94
2018-06-21 16:55,-47.94
2018-06-21 17:00,-47.94
2018-06-21 17:05,-47.94
2018-06-21 17:10,-47.94
2018-06-21 17:15,-47.94
2018-06-21 17:20,-47.94
2018-06-21 17:25,-47.94
2018-06-21 17:30,-47.94
2018-06-21 17:35,-47.94
2018-06-21 17:40,-47.94
2018-06-21 17:45,-47.94
2018-06-21 17:50,-47.94
2018-06-21 17:55,-47.94
2018-06-21 18:00,-47.94
2018-06-21 18:05,-47.94
2018-06-21 18:10,-47.94
2018-06-21 18:15,-47.94
2018-06-21 18:20,-47.94
2018-06-21 18:25,-47.94
2018-06-21 18:30,-47.94
2018-06-21 18:35,-47.94
2018-06-21 18:40,-47.94
2018-06-21 18:45,-47.94
2018-06-21 18:50,-47.94
2018-06-21 18:55,-47.94
2018-06-21 19:00,-47.94
2018-06-21 19:05,-47.94
2018-06-21 19:10,-47.94
2018-06-21 19:15,-47.94
2018-06-21 19:20,-47.94
2018-06-21 19:25,-47.94
2018-06-21 19:30,-47.94
2018-06-21 19:35,-47.94
2018-06-21 19:40,-47.94
2018-06-21 19:45,-47.94
2018-06-21 19:50,-47.94
2018-06-21 19:55,-47.94
2018-06-21 20:00,-47.94
2018-06-21 20:05,-47.94
2018-06-21 20:10,-47.94
2018-06-21 20:15,-47.94
2018-06-21 20:20,-47.94
2018-06-21 20:25,-47.94
2018-06-21 20:30,-47.94
2018-06-21 20:35,-47.94
2018-06-21 20:40,-47.94
2018-06-21 20:45,-47.94
2018-06-21 20:50,-47.94
2018-06-21 20:55,-47.94
2018-06-21 21:00,-47.94
2018-06-21 21:05,-47.94
2018-06-21 21:10,-47.94
2018-06-21 21:15,-47.94
2018-06-21 21:20,-47.94
2018-06-21 21:25,-47.94
2018-06-21 21:30,-47.94
2018-06-21 21:35,-47.94
2018-06-21 21:40,-47.94
2018-06-21 21:45,-47.94
2018-06-21 21:50,-47.94
2018-06-21 21:55,-47.94
2018-06-21 22:00,-47.94
2018-06-21 22:05,-47.94
2018-06-21 22:10,-47.94
2018-06-21 22:15,-47.94
2018-06-21 22:20,-47.94
2018-06-21 22:25,-47.94
2018-06-21 22:30,-47.94
2018-06-21 22:35,-47.94
2018-06-21 22:40,-47.94
2018-06-21 22:45,-47.94
2018-06-21 22:50,-47.94
2018-06-21 22:55,-47.94
2018-06-21 23:00,-47.94
2018-06-21 23:05,-47.94
2018-06-21 23:10,-47.94
2018-06-21 23:15,-47.94
2018-06-21 23:20,-47.94
2018-06-21 23:25,-47.94
2018-06-21 23:30,-47.94
2018-06-21 23:35,-47.94
2018-06-21 23:40,-47.94
2018-06-21 23:45,-47.94
2018-06-21 23:50,-47.94
2018-06-21 23:55,-47.94
2018-06-22 00:00,-47.94
2018-06-22 00:05,-47.94
2018-06-22 00:10,-47.94
2018-06-22 00:15,-47.94
2018-06-22 00:20,-47.94
2018-06-22 00:25,-47.94
2018-06-22 00:30,-47.94
2018-06-22 00:35,-47.94
2018-06-22 00:40,-47.94
2018-06-22 00:45,-47.94
2018-06-22 00:50,-47.94
2018-06-22 00:55,-47.94
2018-06-22 01:00,-47.94
2018-06-22 01:05,-47.94
2018-06-22 01:10,-47.94
2018-06-22 01:15,-47.94
2018-06-22 01:20,-47.94
2018-06-22 01:25,-47.94
2018-06-22 01:30,-47.94
2018-06-22 01:35,-47.94
2018-06-22 01:40,-47.94
2018-06-22 01:45,-47.94
2018-06-22 01:50,-47.94
2018-06-22 01:55,-47.94
2018-06-22 02:00,-47.94
2018-06-22 02:05,-47.94
2018-06-22 02:10,-47.94
2018-06-22 02:15,-47.94
2018-06-22 02:20,-47.94
2018-06-22 02:25,-47.94
2018-06-22 02:30,-47.94
2018-06-22 02:35,-47.94
2018-06-22 02:40,-47.94
2018-06-22 02:45,-47.94
2018-06-22 02:50,-47.94
2018-06-22 02:55,-47.94
2018-06-22 03:00,-47.94
2018-06-22 03:05,-47.94
2018-06-22 03:10,-47.94
2018-06-22 03:15,-47.94
2018-06-22 03:20,-47.94
2018-06-22 03:25,-47.94
2018-06-22 03:30,-47.94
2018-06-22 03:35,-47.94
2018-06-22 03:40,-47.94
2018-06-22 03:45,-47.94
2018-06-22 03:50,-47.94
2018-06-22 03:55,-47.94
2018-06-22 04:00,-47.94
2018-06-22 04:05,-47.94
2018-06-22 04:10,-47.94
2018-06-22 04:15,-47.94
2018-06-22 04:20,-47.94
2018-06-22 04:25,-47.94
2018-06-22 04:30,-47.94
2018-06-22 04:35,-47.94
2018-06-22 04:40,-47.94
2018-06-22 04:45,-47.94
2018-06-22 04:50,-47.94
2018-06-22 04:55,-47.94
2018-06-22 05:00,-47.94
2018-06-22 05:05,-47.94
2018-06-22 05:10,-47.94
2018-06-22 05:15,-47.94
2018-06-22 05:20,-47.94
2018-06-22 05:25,-47.94
2018-06-22 05:30,-47.94
2018-06-22 05:35,-47.94
2018-06-22 05:40,-47.94
2018-06-22 05:45,-47.94
2018-06-22 05:50,-47.94
2018-06-22 05:55,-47.94
2018-06-22 06:00,-47.94
2018-06-22 06:05,-47.94
2018-06-22 06:10,-47.94
2018-06-22 06:15,-47.94
2018-06-22 06:20,-47.94
2018-06-22 06:25,-47.94
2018-06-22 06:30,-47.94
2018-06-22 06:35,-47.94
2018-06-22 06:40,-47.94
2018-06-22 06:45,-47.94
